"entity_id","mineralogy","interp_age","d13C_measurement","d18O_measurement"
76,"calcite",714,NA,-7.84
76,"calcite",720,NA,-7.98
76,"calcite",727,NA,-8.21
76,"calcite",733,NA,-8.14
76,"calcite",740,NA,-8.1
76,"calcite",746,NA,-8.25
76,"calcite",753,NA,-8.12
76,"calcite",759,NA,-8.36
76,"calcite",766,NA,-8.37
76,"calcite",772,NA,-8.39
76,"calcite",779,NA,-8.34
76,"calcite",785,NA,-8.44
76,"calcite",792,NA,-8.16
76,"calcite",798,NA,-8.22
76,"calcite",805,NA,-8.48
76,"calcite",812,NA,-8.8
76,"calcite",818,NA,-8.56
76,"calcite",825,NA,-8.54
76,"calcite",831,NA,-8.61
76,"calcite",838,NA,-8.46
76,"calcite",844,NA,-8.44
76,"calcite",854,NA,-8.36
76,"calcite",857,NA,-8.38
76,"calcite",860,NA,-8.34
76,"calcite",864,NA,-8.42
76,"calcite",867,NA,-8.33
76,"calcite",870,NA,-8.24
76,"calcite",873,NA,-8.11
76,"calcite",877,NA,-8.23
76,"calcite",880,NA,-7.98
76,"calcite",883,NA,-8.25
76,"calcite",886,NA,-8.57
76,"calcite",889,NA,-8.15
76,"calcite",893,NA,-8.28
76,"calcite",896,NA,-8.04
76,"calcite",899,NA,-7.93
76,"calcite",909,NA,-8.19
76,"calcite",915,NA,-8.07
76,"calcite",921,NA,-8.02
76,"calcite",926,NA,-8.06
76,"calcite",932,NA,-8.09
76,"calcite",938,NA,-8.08
76,"calcite",944,NA,-8.17
76,"calcite",950,NA,-8.18
76,"calcite",955,NA,-8.33
76,"calcite",961,NA,-8.18
76,"calcite",967,NA,-8.33
76,"calcite",973,NA,-8.34
76,"calcite",979,NA,-8.23
76,"calcite",984,NA,-8.4
76,"calcite",989,NA,-8.5
76,"calcite",994,NA,-8.27
76,"calcite",999,NA,-8.33
76,"calcite",1004,NA,-8.51
76,"calcite",1009,NA,-8.31
76,"calcite",1014,NA,-8.45
76,"calcite",1019,NA,-8.1
76,"calcite",1024,NA,-8.46
76,"calcite",1028,NA,-8.41
76,"calcite",1033,NA,-8.39
76,"calcite",1038,NA,-8.44
76,"calcite",1043,NA,-8.23
76,"calcite",1048,NA,-8.26
76,"calcite",1053,NA,-8.35
76,"calcite",1058,NA,-8.32
76,"calcite",1063,NA,-8.19
76,"calcite",1067,NA,-7.98
76,"calcite",1069,NA,-8.17
76,"calcite",1072,NA,-8.21
76,"calcite",1075,NA,-8.46
76,"calcite",1078,NA,-8.46
76,"calcite",1080,NA,-8.45
76,"calcite",1083,NA,-8.24
76,"calcite",1086,NA,-8.23
76,"calcite",1089,NA,-8.18
76,"calcite",1092,NA,-8.16
76,"calcite",1095,NA,-8.62
76,"calcite",1097,NA,-8.49
93,"calcite",101,-10.982,-7.06
93,"calcite",104,-10.806,-7.123
93,"calcite",108,-10.788,-6.98
93,"calcite",111,-10.909,-7.064
93,"calcite",114,-10.743,-7.029
93,"calcite",117,-10.935,-7.089
93,"calcite",120,-10.832,-7
93,"calcite",123,-11.114,-7.026
93,"calcite",126,-11.279,-7.136
93,"calcite",129,-11.091,-7.005
93,"calcite",132,-11.147,-7.072
93,"calcite",135,-10.86,-7.132
93,"calcite",138,-10.984,-7.073
93,"calcite",141,-11.028,-7.07
93,"calcite",144,-11.053,-6.975
93,"calcite",147,-10.897,-7.44
93,"calcite",150,-11.085,-6.798
93,"calcite",153,-11.071,-6.9
93,"calcite",156,-10.971,-6.902
93,"calcite",160,-10.97,-6.939
93,"calcite",163,-10.913,-7.022
93,"calcite",166,-10.975,-6.974
93,"calcite",168,-11.138,-7.176
93,"calcite",170,-10.713,-7.005
93,"calcite",172,-10.635,-7.038
93,"calcite",175,-10.8315,-7.102
93,"calcite",179,-10.889,-7.101
93,"calcite",182,-10.813,-7.008
93,"calcite",184,-10.756,-6.947
93,"calcite",186,-10.774,-6.987
93,"calcite",191,-10.6145,-7.0195
93,"calcite",193,-10.448,-6.991
93,"calcite",195,-10.624,-6.999
93,"calcite",197,-10.774,-6.976
93,"calcite",202,-10.539,-7.1685
93,"calcite",204,-9.823,-7.049
93,"calcite",206,-10.009,-7.324
93,"calcite",209,-10.11,-7.433
93,"calcite",211,-10.229,-7.2475
93,"calcite",216,-10.506,-7.037
93,"calcite",218,-10.605,-6.977
93,"calcite",220,-10.721,-7.058
93,"calcite",222,-10.651,-7.1785
93,"calcite",227,-10.675,-7.171
93,"calcite",229,-10.566,-7.06
93,"calcite",231,-10.526,-7.123
93,"calcite",234,-10.6115,-7.211
93,"calcite",238,-10.651,-7.331
93,"calcite",241,-10.55,-7.165
93,"calcite",243,-10.507,-7.151
93,"calcite",245,-10.6405,-7.0885
93,"calcite",250,-10.709,-7.124
93,"calcite",252,-10.526,-7.175
93,"calcite",254,-10.61,-7.042
93,"calcite",259,-10.742,-7.1835
93,"calcite",261,-10.55,-7.268
93,"calcite",263,-10.635,-7.067
93,"calcite",266,-10.805,-7.159
93,"calcite",270,-10.706,-7.2035
93,"calcite",272,-10.685,-7.259
93,"calcite",275,-10.311,-7.13
93,"calcite",277,-10.105,-6.79
93,"calcite",279,-10.28,-7.103
93,"calcite",286,-10.058,-7.01
93,"calcite",292,-10.008,-7.413
93,"calcite",299,-9.739,-7.15
93,"calcite",312,-9.665,-7.168
93,"calcite",318,-9.46,-6.746
93,"calcite",325,-9.872,-7.208
93,"calcite",331,-9.604,-7.07
93,"calcite",337,-9.368,-7.004
93,"calcite",344,-9.624,-7.046
93,"calcite",350,-9.884,-7.167
93,"calcite",357,-9.917,-7.155
93,"calcite",363,-9.412,-7.396
93,"calcite",370,-9.678,-7.166
93,"calcite",376,-9.792,-7.225
93,"calcite",383,-9.787,-7.347
93,"calcite",389,-9.75,-7.037
93,"calcite",396,-9.178,-7.145
93,"calcite",402,-9.466,-7.083
93,"calcite",409,-9.5,-7.24
93,"calcite",415,-9.444,-7.119
93,"calcite",422,-9.463,-6.986
93,"calcite",428,-9.332,-6.969
93,"calcite",433,-8.975,-7.074
93,"calcite",437,-9.165,-7.166
93,"calcite",442,-9.002,-7.14
93,"calcite",446,-8.727,-7.218
93,"calcite",451,-9.022,-7.176
93,"calcite",455,-8.567,-7.131
93,"calcite",459,-8.698,-7.194
93,"calcite",464,-8.787,-7.275
93,"calcite",468,-8.839,-7.192
93,"calcite",473,-8.693,-7.24
93,"calcite",477,-8.229,-7.301
93,"calcite",482,-8.465,-7.22
93,"calcite",486,-8.319,-7.264
93,"calcite",491,-8.293,-7.074
93,"calcite",495,-8.493,-7.049
93,"calcite",500,-8.384,-7.046
93,"calcite",504,-8.49,-7.055
93,"calcite",508,-8.13,-6.911
93,"calcite",513,-8.732,-6.822
93,"calcite",517,-8.764,-7.305
93,"calcite",522,-8.441,-6.921
93,"calcite",526,-8.646,-6.936
93,"calcite",531,-8.69,-7.085
93,"calcite",535,-8.692,-7.106
93,"calcite",540,-9.081,-7.156
93,"calcite",544,-9.107,-7.053
93,"calcite",549,-8.823,-6.801
93,"calcite",553,-8.59,-6.676
93,"calcite",557,-8.6,-7.137
93,"calcite",562,-8.656,-7.221
93,"calcite",566,-8.701,-7.058
93,"calcite",571,-8.706,-7.177
93,"calcite",575,-8.566,-6.967
93,"calcite",580,-8.478,-7.009
93,"calcite",584,-8.61,-7.16
93,"calcite",589,-8.589,-7.084
93,"calcite",593,-8.783,-7.037
93,"calcite",598,-9.185,-7.073
93,"calcite",602,-9.083,-7.114
93,"calcite",606,-8.922,-6.959
93,"calcite",611,-9.227,-7.032
93,"calcite",618,-9.409,-7.027
93,"calcite",626,-9.291,-6.959
93,"calcite",633,-9.515,-6.872
93,"calcite",641,-9.703,-6.914
93,"calcite",648,-9.77,-7.139
93,"calcite",656,-9.83,-7.081
93,"calcite",663,-9.68,-7.242
93,"calcite",671,-10.204,-7.198
93,"calcite",678,-10.131,-7.08
93,"calcite",686,-9.801,-7.231
93,"calcite",693,-9.808,-7.154
93,"calcite",701,-9.662,-7.105
93,"calcite",708,-9.517,-7.039
93,"calcite",716,-9.67,-7.012
93,"calcite",723,-9.362,-7.201
93,"calcite",731,-9.571,-6.948
93,"calcite",738,-9.838,-7.048
93,"calcite",746,-9.977,-7.034
93,"calcite",753,-9.721,-6.981
93,"calcite",761,-9.974,-7.055
93,"calcite",768,-10.065,-6.933
93,"calcite",776,-10.139,-7.008
93,"calcite",783,-10.037,-7.065
93,"calcite",791,-9.85,-7.061
93,"calcite",798,-9.793,-7
93,"calcite",806,-9.834,-7.076
93,"calcite",813,-10.125,-7.078
93,"calcite",821,-10.198,-7.048
93,"calcite",828,-10.113,-7.149
93,"calcite",836,-10.142,-6.997
93,"calcite",843,-10.03,-7
93,"calcite",851,-10.081,-7.073
94,"calcite",104,-10.6489,-7.13725
94,"calcite",108,-10.8209,-7.21812
94,"calcite",112,-10.70833,-7.18144
94,"calcite",117,-10.7507,-6.97929
94,"calcite",121,-10.9054,-7.06475
94,"calcite",125,-11.238,-7.4022
94,"calcite",129,-10.5907,-7.2012
94,"calcite",137,-10.33713,-6.96375
94,"calcite",141,-10.7016,-6.93978
94,"calcite",145,-10.64375,-7.17087
94,"calcite",150,-10.882,-7.28544
94,"calcite",154,-10.37562,-6.89689
94,"calcite",158,-10.89988,-7.29478
94,"calcite",162,-10.58588,-7.1821
94,"calcite",166,-10.6112,-7.31888
94,"calcite",170,-10.80171,-7.28271
94,"calcite",179,-10.12833,-6.87714
94,"calcite",184,-10.025,-6.64186
94,"calcite",189,-10.776,-8.08889
94,"calcite",195,-10.68733,-7.4375
94,"calcite",200,-10.04878,-7.09833
94,"calcite",206,-10.24289,-7.52975
94,"calcite",211,-10.52022,-7.588
94,"calcite",222,-10.3742,-7.3347
94,"calcite",227,-10.1985,-7.06629
94,"calcite",238,-10.30343,-7.049
94,"calcite",244,-10.4424,-7.27144
94,"calcite",249,-10.0866,-6.98438
94,"calcite",255,-10.14656,-7.079
94,"calcite",260,-10.4627,-7.2732
94,"calcite",265,-9.9665,-6.90038
94,"calcite",276,-10.0682,-7.4682
94,"calcite",282,-9.8265,-7.094
94,"calcite",287,-10.0229,-7.41167
94,"calcite",293,-9.8227,-7.30278
94,"calcite",298,-9.5706,-6.94186
94,"calcite",309,-9.40711,-6.987
94,"calcite",314,-9.6505,-7.2136
94,"calcite",320,-9.9515,-7.3438
94,"calcite",325,-9.7121,-7.344
94,"calcite",331,-9.74737,-7.10063
94,"calcite",336,-9.6029,-7.28229
94,"calcite",342,-9.7252,-7.66137
94,"calcite",352,-9.3513,-6.9384
94,"calcite",358,-10.0574,-7.50357
94,"calcite",363,-9.72456,-7.21333
94,"calcite",369,-10.11911,-7.52567
94,"calcite",374,-10.0629,-7.3691
94,"calcite",380,-10.12922,-7.1902
94,"calcite",385,-10.1868,-7.35056
94,"calcite",391,-10.311,-7.3376
94,"calcite",396,-10.4559,-7.59771
94,"calcite",401,-9.9837,-7.22063
94,"calcite",407,-10.2311,-7.56
94,"calcite",412,-9.9195,-7.31433
94,"calcite",418,-10.1322,-7.28
94,"calcite",423,-10.0819,-7.41314
94,"calcite",429,-10.2306,-7.45456
94,"calcite",434,-10.3485,-7.45944
94,"calcite",445,-10.1526,-7.31478
94,"calcite",448,-9.904,-7.13144
94,"calcite",452,-9.8542,-7.1522
94,"calcite",455,-10.0221,-7.4274
94,"calcite",459,-10.12614,-7.65657
94,"calcite",462,-9.6181,-7.29722
94,"calcite",465,-9.9529,-7.65289
94,"calcite",469,-9.3171,-7.22989
94,"calcite",472,-9.7941,-7.58622
94,"calcite",476,-9.58529,-7.33743
94,"calcite",479,-9.6035,-7.28056
94,"calcite",482,-9.9826,-7.62344
94,"calcite",486,-9.684,-7.19775
94,"calcite",489,-9.30856,-7.444
94,"calcite",493,-9.575,-7.58733
94,"calcite",496,-9.406,-7.291
94,"calcite",499,-9.5297,-7.308
94,"calcite",503,-9.5165,-7.47938
94,"calcite",506,-9.2309,-7.2431
94,"calcite",510,-9.2642,-7.3099
94,"calcite",513,-9.0812,-7.05544
94,"calcite",516,-9.2235,-7.4074
94,"calcite",520,-9.3233,-7.4101
94,"calcite",523,-9.34978,-7.41075
94,"calcite",527,-9.2441,-7.29778
94,"calcite",530,-9.7025,-7.60675
94,"calcite",533,-9.3528,-7.2095
94,"calcite",537,-9.2551,-7.24656
94,"calcite",540,-8.7705,-7.00475
94,"calcite",544,-9.0314,-7.30962
94,"calcite",547,-8.7532,-6.96378
94,"calcite",550,-8.72278,-7.03722
94,"calcite",554,-8.8076,-7.20263
94,"calcite",557,-8.81944,-7.60425
94,"calcite",561,-8.51944,-7.13017
94,"calcite",564,-8.342,-7.046
94,"calcite",567,-8.23062,-6.94775
94,"calcite",571,-8.4747,-7.28178
94,"calcite",574,-8.2697,-6.99344
94,"calcite",578,-8.4776,-6.84133
94,"calcite",581,-9.0144,-7.0116
94,"calcite",584,-8.84756,-7.20533
94,"calcite",588,-8.4946,-6.9442
94,"calcite",591,-8.3316,-7.00556
94,"calcite",595,-8.86711,-7.114
94,"calcite",598,-9.0073,-7.0577
94,"calcite",601,-9.523,-7.28833
94,"calcite",605,-8.6169,-6.99833
94,"calcite",608,-8.8638,-7.1613
94,"calcite",612,-9.3841,-7.453
94,"calcite",615,-9.4582,-7.19822
94,"calcite",618,-9.3007,-6.785
94,"calcite",622,-9.528,-7.2413
94,"calcite",625,-9.29743,-6.89914
94,"calcite",629,-8.78775,-6.57744
94,"calcite",632,-9.0624,-6.9332
94,"calcite",636,-9.4224,-7.04613
94,"calcite",639,-9.6026,-7.16067
94,"calcite",642,-9.325,-7.40088
94,"calcite",646,-9.1285,-6.93443
94,"calcite",649,-9.3552,-7.0834
94,"calcite",653,-9.3753,-7.04467
94,"calcite",660,-8.1421,NA
94,"calcite",667,-9.30111,-6.89837
94,"calcite",675,-9.4423,-6.96767
94,"calcite",682,-9.6286,-7.048
94,"calcite",690,-10.1066,-7.48211
94,"calcite",697,-9.5432,-7.02778
94,"calcite",705,-9.7566,-7.27025
94,"calcite",712,-9.6173,-7.02989
94,"calcite",719,-9.5007,-7.07256
94,"calcite",727,-9.17556,-6.92075
94,"calcite",734,-9.2665,-7.0509
94,"calcite",742,-9.2629,-6.8146
94,"calcite",749,-9.9008,-7.4505
94,"calcite",756,-9.79933,-7.26056
94,"calcite",764,-9.8702,-7.1775
94,"calcite",771,-9.6186,-7.06333
94,"calcite",779,-9.574,-7.20989
94,"calcite",786,-9.4047,-7.0231
94,"calcite",794,-9.5505,-7.13233
94,"calcite",801,-9.0469,-6.8222
94,"calcite",808,-9.7353,-7.22537
94,"calcite",816,-9.681,-6.9895
94,"calcite",823,-9.5706,-7.23267
94,"calcite",831,-9.319,-6.9292
94,"calcite",838,-9.93229,-7.21443
94,"calcite",846,-9.774,-7.1281
94,"calcite",853,-9.6184,-7.0878
94,"calcite",860,-10.0449,-7.4502
94,"calcite",868,-9.5616,-6.91
94,"calcite",875,-9.6229,-6.96478
94,"calcite",883,-9.864,-7.0824
94,"calcite",890,-10.3391,-7.4686
94,"calcite",898,-9.9888,-6.78133
94,"calcite",905,-10.0251,-6.9567
94,"calcite",912,-9.9918,-7.215
94,"calcite",920,-9.9166,-7.1443
94,"calcite",927,-9.6734,-6.8635
94,"calcite",935,-9.2123,-5.737
94,"calcite",942,-9.2166,-6.7286
94,"calcite",949,-9.5158,-7.016
94,"calcite",957,-9.6272,-6.9264
94,"calcite",964,-9.779,-7.08244
94,"calcite",972,-9.6611,-7.08889
94,"calcite",976,-9.9452,-7.24325
94,"calcite",980,-9.7328,-6.939
94,"calcite",984,-9.8704,-6.95367
94,"calcite",989,-9.7654,-6.74538
94,"calcite",993,-9.2479,-6.31088
94,"calcite",997,-9.5286,-6.80078
94,"calcite",1001,-9.7546,-7.15613
94,"calcite",1006,-9.8563,-7.3869
94,"calcite",1010,-9.7808,-7.3039
94,"calcite",1014,-9.8068,-7.2943
94,"calcite",1018,-9.6882,-7.09112
94,"calcite",1023,-10.0508,-7.496
94,"calcite",1027,-10.2279,-7.59411
94,"calcite",1031,-9.9215,-7.49913
94,"calcite",1035,-9.743,-7.17656
94,"calcite",1040,-10.0558,-7.5756
94,"calcite",1044,-9.62857,-7.23078
94,"calcite",1048,-10.0525,-7.6553
94,"calcite",1052,-9.6745,-7.0925
94,"calcite",1057,-10.0673,-7.5084
94,"calcite",1061,-9.4858,-7.15444
94,"calcite",1065,-9.6489,-7.15044
94,"calcite",1069,-9.843,-7.5526
94,"calcite",1074,-9.3277,-7.10444
94,"calcite",1078,-9.0038,-7.0772
94,"calcite",1082,-8.8338,-7.049
94,"calcite",1086,-8.6387,-6.943
94,"calcite",1091,-8.5017,-7.0232
94,"calcite",1095,-8.7612,-7.0669
94,"calcite",1099,-8.5407,-7.01922
97,"aragonite",101.23,-9.507,-4.489
97,"aragonite",105.166,-9.958,-5.547
97,"aragonite",107.04,-10.455,-5.985
97,"aragonite",108.853,-10.064,-6.284
97,"aragonite",110.603,-9.028,-5.161
97,"aragonite",110.841,-8.97,-5.4
97,"aragonite",111.969,-9.32,-5.14
97,"aragonite",113.07,-10.05,-6
97,"aragonite",114.143,-9.55,-5.36
97,"aragonite",115.191,-10.25,-5.98
97,"aragonite",116.211,-9.49,-6.36
97,"aragonite",117.206,-9.88,-6.82
97,"aragonite",118.174,-9.91,-6.89
97,"aragonite",119.116,-10.86,-7.69
97,"aragonite",120.032,-9.93,-6.92
97,"aragonite",120.922,-10.86,-7.34
97,"aragonite",121.786,-10.19,-7.4
97,"aragonite",122.625,-9.5,-6.08
97,"aragonite",123.439,-10.29,-6.88
97,"aragonite",124.228,-9.1,-5.99
97,"aragonite",124.991,-9.65,-5.93
97,"aragonite",125.73,-9.53,-6.17
97,"aragonite",126.443,-8.88,-5.78
97,"aragonite",127.132,-9.54,-6.33
97,"aragonite",127.797,-10.49,-7.08
97,"aragonite",128.437,-10.03,-6.85
97,"aragonite",128.526,-9.43,-6.33
97,"aragonite",129.053,-9.94,-6.57
97,"aragonite",129.645,-10.56,-7.34
97,"aragonite",129.727,-10.23,-6.91
97,"aragonite",131.349,-9.46,-6.63
97,"aragonite",131.843,-9.1,-5.5
97,"aragonite",133.185,-8.98,-4.86
97,"aragonite",133.587,-9.02,-4.33
97,"aragonite",133.969,-9.25,-4.45
97,"aragonite",134.332,-9.47,-4.5
97,"aragonite",134.367,-9.36,-4.45
97,"aragonite",134.677,-9.75,-4.64
97,"aragonite",135.007,-7.78,-4.78
97,"aragonite",135.324,-9.63,-5.82
97,"aragonite",135.92,-9.85,-4.81
97,"aragonite",136.204,-9.68,-4.43
97,"aragonite",136.48,-9.58,-4.35
97,"aragonite",136.75,-8.54,-4.35
97,"aragonite",137.016,-9.62,-5.02
97,"aragonite",137.279,-8.84,-4.8
97,"aragonite",137.54,-9.5,-4.9
97,"aragonite",138.606,-8.57,-4.94
97,"aragonite",139.47,-9.96,-4.94
97,"aragonite",140.387,-9.694,-5.543
97,"aragonite",140.919,-10.095,-4.841
97,"aragonite",141.493,-9.824,-4.714
97,"aragonite",141.553,-9.37,-4.83
97,"aragonite",141.593,-9.41,-4.89
97,"aragonite",141.965,-9.16,-4.8
97,"aragonite",142.114,-9.797,-4.263
97,"aragonite",142.399,-9.08,-4.76
97,"aragonite",142.79,-9.725,-4.725
97,"aragonite",142.862,-9.95,-5.01
97,"aragonite",142.911,-9.92,-5.01
97,"aragonite",143.544,-9.619,-4.773
97,"aragonite",144.377,-9.816,-4.894
97,"aragonite",145.287,-10.097,-5.068
97,"aragonite",146.272,-9.838,-4.709
97,"aragonite",147.33,-9.417,-4.647
97,"aragonite",148.458,-9.585,-4.741
97,"aragonite",149.655,-9.801,-5.146
97,"aragonite",150.918,-9.588,-6.227
97,"aragonite",152.246,-10.187,-7.052
97,"aragonite",153.636,-10.794,-6.957
97,"aragonite",155.086,-10.392,-5.852
97,"aragonite",156.594,-10.155,-5.746
97,"aragonite",158.159,-10.358,-5.549
97,"aragonite",159.777,-10.949,-5.828
97,"aragonite",161.447,-10.39,-5.36
97,"aragonite",163.167,-10.973,-5.492
97,"aragonite",164.934,-10.616,-5.375
97,"aragonite",166.748,-11.263,-5.69
97,"aragonite",168.604,-10.19,-5.349
97,"aragonite",170.502,-10.553,-5.346
97,"aragonite",172.44,-10.025,-5.696
97,"aragonite",174.414,-10.336,-6.978
97,"aragonite",176.424,-10.95,-8.243
97,"aragonite",177.101,-9.601,-5.586
97,"aragonite",179.155,-9.55,-4.959
97,"aragonite",181.238,-10.44,-5.384
97,"aragonite",183.35,-10.291,-5.533
97,"aragonite",185.488,-10.157,-5.87
97,"aragonite",187.65,-10.185,-6.003
97,"aragonite",189.833,-10.777,-6.503
97,"aragonite",192.037,-10.162,-5.412
97,"aragonite",194.258,-10.252,-5.451
97,"aragonite",202.899,-10.16,-5.56
97,"aragonite",204.416,-9.37,-5.42
97,"aragonite",205.937,-9.36,-5.8
97,"aragonite",207.459,-10.27,-5.96
97,"aragonite",208.983,-10.12,-4.61
97,"aragonite",210.508,-9.73,-4.67
97,"aragonite",212.033,-9.68,-4.53
97,"aragonite",213.558,-9.31,-4.55
97,"aragonite",215.082,-9.56,-5.48
97,"aragonite",216.604,-9.65,-5.85
97,"aragonite",218.124,-9.44,-5.21
97,"aragonite",224.17,-8.08,-4.92
97,"aragonite",225.67,-8.23,-4.41
97,"aragonite",227.164,-8.91,-5.58
97,"aragonite",227.313,-8.66,-4.19
97,"aragonite",231.604,-8.68,-5.54
97,"aragonite",237.561,-8.586,-4.474
97,"aragonite",238.984,-8.677,-4.92
97,"aragonite",240.396,-8.62,-5.683
97,"aragonite",241.795,-8.605,-5.301
97,"aragonite",243.182,-8.536,-5.023
97,"aragonite",244.555,-9.371,-5.809
97,"aragonite",245.914,-8.926,-5.294
97,"aragonite",247.259,-9.218,-4.997
97,"aragonite",248.595,-9.507,-5.21
97,"aragonite",249.952,-9.377,-4.951
97,"aragonite",251.331,-9.274,-4.912
97,"aragonite",252.732,-9.799,-5.148
97,"aragonite",254.152,-8.772,-5.159
97,"aragonite",255.591,-9.42,-5.999
97,"aragonite",257.048,-9.512,-6.563
97,"aragonite",258.522,-7.52,-5.686
97,"aragonite",260.012,-9.064,-5.41
97,"aragonite",261.516,-9.124,-5.76
97,"aragonite",267.875,-8.677,-4.632
97,"aragonite",270.221,-9.577,-5.241
97,"aragonite",272.584,-9.655,-5.389
97,"aragonite",274.959,-9.423,-5.266
97,"aragonite",277.344,-9.362,-4.897
97,"aragonite",279.735,-9.758,-6.023
97,"aragonite",282.127,-9.736,-6.123
97,"aragonite",284.518,-9.95,-5.636
97,"aragonite",286.904,-9.73,-5.316
97,"aragonite",289.28,-9.648,-5.348
97,"aragonite",291.643,-9.429,-5.546
97,"aragonite",293.99,-9.632,-6.082
97,"aragonite",296.317,-9.818,-6.198
97,"aragonite",298.621,-9.759,-5.264
97,"aragonite",300.897,-9.772,-6.613
97,"aragonite",303.141,-9.621,-6.565
97,"aragonite",305.351,-9.689,-5.211
97,"aragonite",307.523,-9.063,-4.859
97,"aragonite",309.652,-9.656,-5.063
97,"aragonite",311.736,-10.028,-5.38
97,"aragonite",313.77,-9.938,-5.2
97,"aragonite",315.751,-9.13,-5.144
97,"aragonite",317.676,-10.23,-5.519
97,"aragonite",319.539,-9.403,-5.472
97,"aragonite",321.339,-9.15,-5.342
97,"aragonite",323.071,-9.174,-5.45
97,"aragonite",324.732,-9.519,-6.065
97,"aragonite",334.147,-8.709,-4.094
97,"aragonite",335.416,-9.119,-4.831
97,"aragonite",336.657,-8.811,-5.814
97,"aragonite",337.872,-9.988,-7.53
97,"aragonite",339.06,-9.756,-6.341
97,"aragonite",340.224,-9.738,-5.001
97,"aragonite",341.362,-9.123,-4.562
97,"aragonite",342.477,-9.702,-5.253
97,"aragonite",343.569,-9.586,-6.138
97,"aragonite",344.638,-10.048,-6.567
97,"aragonite",345.685,-10.701,-6.425
97,"aragonite",346.712,-9.577,-5.913
97,"aragonite",347.718,-10.317,-5.856
97,"aragonite",348.704,-9.89,-5.048
97,"aragonite",349.672,-9.234,-4.576
97,"aragonite",350.621,-9.834,-5.736
